danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.662,0.71,1,-4.945,0,0.0364,0.0603,0.0,0.119,0.465,121.979,audio_features,5edBgVtRD0fvWk140Sl21T,spotify:track:5edBgVtRD0fvWk140Sl21T,https://api.spotify.com/v1/tracks/5edBgVtRD0fvWk140Sl21T,https://api.spotify.com/v1/audio-analysis/5edBgVtRD0fvWk140Sl21T,257267,4
0.634,0.729,6,-6.837,0,0.115,0.112,0.0,0.19,0.356,82.077,audio_features,5Czqhn9WXTL3ZW0PKkHCUM,spotify:track:5Czqhn9WXTL3ZW0PKkHCUM,https://api.spotify.com/v1/tracks/5Czqhn9WXTL3ZW0PKkHCUM,https://api.spotify.com/v1/audio-analysis/5Czqhn9WXTL3ZW0PKkHCUM,252040,4
0.763,0.864,0,-5.102,1,0.166,0.0273,0.0,0.0728,0.938,134.984,audio_features,09OKeUmjlDdj6qc5bBFZxG,spotify:track:09OKeUmjlDdj6qc5bBFZxG,https://api.spotify.com/v1/tracks/09OKeUmjlDdj6qc5bBFZxG,https://api.spotify.com/v1/audio-analysis/09OKeUmjlDdj6qc5bBFZxG,178973,4
0.938,0.67,0,-6.627,1,0.0479,0.308,0.0,0.0331,0.973,100.009,audio_features,6Oxx1SiI6AhuKxDe6IJoZo,spotify:track:6Oxx1SiI6AhuKxDe6IJoZo,https://api.spotify.com/v1/tracks/6Oxx1SiI6AhuKxDe6IJoZo,https://api.spotify.com/v1/audio-analysis/6Oxx1SiI6AhuKxDe6IJoZo,167987,4
0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,3zKST4nk4QJE77oLjUZ0Ng,spotify:track:3zKST4nk4QJE77oLjUZ0Ng,https://api.spotify.com/v1/tracks/3zKST4nk4QJE77oLjUZ0Ng,https://api.spotify.com/v1/audio-analysis/3zKST4nk4QJE77oLjUZ0Ng,255093,4
0.55,0.919,8,-3.431,1,0.0788,0.137,0.00118,0.0886,0.51,126.059,audio_features,352zfYbDFG8sxkmOAhVeuj,spotify:track:352zfYbDFG8sxkmOAhVeuj,https://api.spotify.com/v1/tracks/352zfYbDFG8sxkmOAhVeuj,https://api.spotify.com/v1/audio-analysis/352zfYbDFG8sxkmOAhVeuj,184373,4
0.58,0.743,6,-4.79,1,0.0412,0.00195,0.0133,0.129,0.515,125.007,audio_features,1KRH1AhRdmYh0OTZa5QAqn,spotify:track:1KRH1AhRdmYh0OTZa5QAqn,https://api.spotify.com/v1/tracks/1KRH1AhRdmYh0OTZa5QAqn,https://api.spotify.com/v1/audio-analysis/1KRH1AhRdmYh0OTZa5QAqn,232925,4
0.587,0.965,11,-4.106,1,0.101,0.0362,0.0,0.138,0.825,129.972,audio_features,1zHlj4dQ8ZAtrayhuDDmkY,spotify:track:1zHlj4dQ8ZAtrayhuDDmkY,https://api.spotify.com/v1/tracks/1zHlj4dQ8ZAtrayhuDDmkY,https://api.spotify.com/v1/audio-analysis/1zHlj4dQ8ZAtrayhuDDmkY,204053,4
0.535,0.916,2,-4.68,1,0.36,0.21,0.0,0.114,0.566,100.075,audio_features,0wrhLxy4aDAQ0z3FOa4aoe,spotify:track:0wrhLxy4aDAQ0z3FOa4aoe,https://api.spotify.com/v1/tracks/0wrhLxy4aDAQ0z3FOa4aoe,https://api.spotify.com/v1/audio-analysis/0wrhLxy4aDAQ0z3FOa4aoe,220040,4
0.761,0.619,5,-5.741,0,0.175,0.00959,3.18e-06,0.0896,0.516,129.998,audio_features,36482hNESSwELpr9sS3NbE,spotify:track:36482hNESSwELpr9sS3NbE,https://api.spotify.com/v1/tracks/36482hNESSwELpr9sS3NbE,https://api.spotify.com/v1/audio-analysis/36482hNESSwELpr9sS3NbE,241307,4
0.973,0.589,1,-7.014,1,0.236,0.00208,0.319,0.276,0.201,128.006,audio_features,6w2A10HCO5nhBCaNLk4aS2,spotify:track:6w2A10HCO5nhBCaNLk4aS2,https://api.spotify.com/v1/tracks/6w2A10HCO5nhBCaNLk4aS2,https://api.spotify.com/v1/audio-analysis/6w2A10HCO5nhBCaNLk4aS2,258520,4
0.719,0.45,8,-13.529,1,0.0346,0.183,2.54e-06,0.0979,0.794,119.935,audio_features,08SxltHeEkQqgx5foDRRqO,spotify:track:08SxltHeEkQqgx5foDRRqO,https://api.spotify.com/v1/tracks/08SxltHeEkQqgx5foDRRqO,https://api.spotify.com/v1/audio-analysis/08SxltHeEkQqgx5foDRRqO,249520,4
0.688,0.844,4,-5.353,0,0.0511,0.0472,0.643,0.0942,0.273,128.04,audio_features,2xMS1khdU5FHX1KEiNTVdi,spotify:track:2xMS1khdU5FHX1KEiNTVdi,https://api.spotify.com/v1/tracks/2xMS1khdU5FHX1KEiNTVdi,https://api.spotify.com/v1/audio-analysis/2xMS1khdU5FHX1KEiNTVdi,236707,4
0.69,0.816,7,-4.933,1,0.13,0.0644,0.0,0.464,0.485,139.943,audio_features,46JlFcGGHq2MVRv4cmBU49,spotify:track:46JlFcGGHq2MVRv4cmBU49,https://api.spotify.com/v1/tracks/46JlFcGGHq2MVRv4cmBU49,https://api.spotify.com/v1/audio-analysis/46JlFcGGHq2MVRv4cmBU49,223197,4
0.402,0.696,8,-4.799,0,0.0448,0.0476,0.0,0.628,0.227,180.158,audio_features,2RWs4c3ZJ74WwXlVC3QCQN,spotify:track:2RWs4c3ZJ74WwXlVC3QCQN,https://api.spotify.com/v1/tracks/2RWs4c3ZJ74WwXlVC3QCQN,https://api.spotify.com/v1/audio-analysis/2RWs4c3ZJ74WwXlVC3QCQN,243093,3
0.697,0.813,11,-3.399,0,0.0679,0.132,0.0,0.129,0.811,137.976,audio_features,0BBj0SW3vef8UNzTg4lwH9,spotify:track:0BBj0SW3vef8UNzTg4lwH9,https://api.spotify.com/v1/tracks/0BBj0SW3vef8UNzTg4lwH9,https://api.spotify.com/v1/audio-analysis/0BBj0SW3vef8UNzTg4lwH9,207133,4
0.404,0.225,4,-8.829,1,0.0363,0.888,0.0,0.111,0.275,135.075,audio_features,7fWSIddv6LJG8ZXJFNVQyi,spotify:track:7fWSIddv6LJG8ZXJFNVQyi,https://api.spotify.com/v1/tracks/7fWSIddv6LJG8ZXJFNVQyi,https://api.spotify.com/v1/audio-analysis/7fWSIddv6LJG8ZXJFNVQyi,222042,4
0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,audio_features,7xoUc6faLbCqZO6fQEYprd,spotify:track:7xoUc6faLbCqZO6fQEYprd,https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd,https://api.spotify.com/v1/audio-analysis/7xoUc6faLbCqZO6fQEYprd,197267,4
0.487,0.588,4,-6.926,1,0.0328,0.0351,0.34,0.144,0.0692,127.834,audio_features,6PZYMXl5HM2giJVi3wA77b,spotify:track:6PZYMXl5HM2giJVi3wA77b,https://api.spotify.com/v1/tracks/6PZYMXl5HM2giJVi3wA77b,https://api.spotify.com/v1/audio-analysis/6PZYMXl5HM2giJVi3wA77b,221320,4
0.621,0.831,5,-4.676,1,0.0435,0.00437,8.34e-05,0.17,0.589,122.072,audio_features,3O09PoBmmhotSUxLZfcRP0,spotify:track:3O09PoBmmhotSUxLZfcRP0,https://api.spotify.com/v1/tracks/3O09PoBmmhotSUxLZfcRP0,https://api.spotify.com/v1/audio-analysis/3O09PoBmmhotSUxLZfcRP0,205067,4
0.663,0.777,5,-5.464,0,0.0301,0.111,0.0149,0.0498,0.238,123.035,audio_features,6PjitpdnGluMNLv0VeCVe5,spotify:track:6PjitpdnGluMNLv0VeCVe5,https://api.spotify.com/v1/tracks/6PjitpdnGluMNLv0VeCVe5,https://api.spotify.com/v1/audio-analysis/6PjitpdnGluMNLv0VeCVe5,203049,4
0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,audio_features,4qABfS1RaGVXdBhj2BQyhO,spotify:track:4qABfS1RaGVXdBhj2BQyhO,https://api.spotify.com/v1/tracks/4qABfS1RaGVXdBhj2BQyhO,https://api.spotify.com/v1/audio-analysis/4qABfS1RaGVXdBhj2BQyhO,227074,4
0.708,0.945,5,-3.247,0,0.234,0.00104,0.0803,0.227,0.545,127.96,audio_features,3aIhJDHxr1kgTSnutJxPTH,spotify:track:3aIhJDHxr1kgTSnutJxPTH,https://api.spotify.com/v1/tracks/3aIhJDHxr1kgTSnutJxPTH,https://api.spotify.com/v1/audio-analysis/3aIhJDHxr1kgTSnutJxPTH,203133,4
0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,audio_features,0gb1J5UrTpzaU1s3nupgCd,spotify:track:0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,189127,4
0.534,0.844,6,-2.438,0,0.0309,0.0299,0.0,0.411,0.501,128.013,audio_features,6Ua9Ylv2V1BXtjAaa3MPDs,spotify:track:6Ua9Ylv2V1BXtjAaa3MPDs,https://api.spotify.com/v1/tracks/6Ua9Ylv2V1BXtjAaa3MPDs,https://api.spotify.com/v1/audio-analysis/6Ua9Ylv2V1BXtjAaa3MPDs,221667,4
0.901,0.815,8,-4.089,1,0.233,0.00175,0.000403,0.677,0.658,127.992,audio_features,084GmBpNWnjuPI7fdwgp6X,spotify:track:084GmBpNWnjuPI7fdwgp6X,https://api.spotify.com/v1/tracks/084GmBpNWnjuPI7fdwgp6X,https://api.spotify.com/v1/audio-analysis/084GmBpNWnjuPI7fdwgp6X,178107,4
0.674,0.764,2,-4.877,1,0.0298,0.269,0.0,0.112,0.651,91.996,audio_features,5fkpEjrJHMztcknzqyYNOS,spotify:track:5fkpEjrJHMztcknzqyYNOS,https://api.spotify.com/v1/tracks/5fkpEjrJHMztcknzqyYNOS,https://api.spotify.com/v1/audio-analysis/5fkpEjrJHMztcknzqyYNOS,227846,4
0.811,0.879,9,-3.724,1,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,audio_features,0ifSeVGUr7py5GggttDhXw,spotify:track:0ifSeVGUr7py5GggttDhXw,https://api.spotify.com/v1/tracks/0ifSeVGUr7py5GggttDhXw,https://api.spotify.com/v1/audio-analysis/0ifSeVGUr7py5GggttDhXw,188754,4
0.649,0.79,9,-5.529,1,0.0482,0.0167,0.0,0.255,0.458,124.993,audio_features,1Vv0MPcooEoQzVZYfKMgKW,spotify:track:1Vv0MPcooEoQzVZYfKMgKW,https://api.spotify.com/v1/tracks/1Vv0MPcooEoQzVZYfKMgKW,https://api.spotify.com/v1/audio-analysis/1Vv0MPcooEoQzVZYfKMgKW,199580,4
0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,audio_features,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427,4
0.69,0.937,10,-5.393,1,0.0642,0.0894,0.000104,0.0532,0.794,122.951,audio_features,49eplIHvgCLY8HAgcaWrUb,spotify:track:49eplIHvgCLY8HAgcaWrUb,https://api.spotify.com/v1/tracks/49eplIHvgCLY8HAgcaWrUb,https://api.spotify.com/v1/audio-analysis/49eplIHvgCLY8HAgcaWrUb,235012,4
0.371,0.701,3,-5.3,1,0.179,0.156,1.59e-05,0.0996,0.626,79.343,audio_features,5nXjnzjP0uKRdlDSwF88de,spotify:track:5nXjnzjP0uKRdlDSwF88de,https://api.spotify.com/v1/tracks/5nXjnzjP0uKRdlDSwF88de,https://api.spotify.com/v1/audio-analysis/5nXjnzjP0uKRdlDSwF88de,239147,4
0.63,0.565,8,-6.102,1,0.0392,0.149,0.0,0.0852,0.449,128.823,audio_features,5oQktj56ScGBJPy6JTRAsO,spotify:track:5oQktj56ScGBJPy6JTRAsO,https://api.spotify.com/v1/tracks/5oQktj56ScGBJPy6JTRAsO,https://api.spotify.com/v1/audio-analysis/5oQktj56ScGBJPy6JTRAsO,251213,4
0.693,0.879,0,-3.988,1,0.0578,0.193,0.0,0.124,0.753,127.457,audio_features,3ydfhgIZIc2j39NLIhpJpq,spotify:track:3ydfhgIZIc2j39NLIhpJpq,https://api.spotify.com/v1/tracks/3ydfhgIZIc2j39NLIhpJpq,https://api.spotify.com/v1/audio-analysis/3ydfhgIZIc2j39NLIhpJpq,223694,4
0.54,0.766,4,-5.148,0,0.07,0.000248,0.0,0.641,0.176,98.932,audio_features,5NUlOzzMdoIABFTnhizCQa,spotify:track:5NUlOzzMdoIABFTnhizCQa,https://api.spotify.com/v1/tracks/5NUlOzzMdoIABFTnhizCQa,https://api.spotify.com/v1/audio-analysis/5NUlOzzMdoIABFTnhizCQa,224400,4
0.818,0.819,1,-5.052,1,0.116,0.00824,0.000392,0.225,0.279,128.02,audio_features,3FS2e59gXFXrcg7sN2mL5z,spotify:track:3FS2e59gXFXrcg7sN2mL5z,https://api.spotify.com/v1/tracks/3FS2e59gXFXrcg7sN2mL5z,https://api.spotify.com/v1/audio-analysis/3FS2e59gXFXrcg7sN2mL5z,171799,4
0.698,0.792,3,-5.951,1,0.0377,0.00158,0.000114,0.554,0.649,118.002,audio_features,6BmUyCfbx0zr9MfPGMA5XW,spotify:track:6BmUyCfbx0zr9MfPGMA5XW,https://api.spotify.com/v1/tracks/6BmUyCfbx0zr9MfPGMA5XW,https://api.spotify.com/v1/audio-analysis/6BmUyCfbx0zr9MfPGMA5XW,205027,4
0.826,0.763,4,-2.062,0,0.0467,0.158,4.69e-05,0.386,0.543,108.01,audio_features,6ijTh5qyl1328PnCe4IKsT,spotify:track:6ijTh5qyl1328PnCe4IKsT,https://api.spotify.com/v1/tracks/6ijTh5qyl1328PnCe4IKsT,https://api.spotify.com/v1/audio-analysis/6ijTh5qyl1328PnCe4IKsT,223747,4
0.567,0.746,6,-3.748,0,0.0511,0.335,0.0,0.392,0.578,128.03,audio_features,5eCgNATwXgRc4mZx9NymGJ,spotify:track:5eCgNATwXgRc4mZx9NymGJ,https://api.spotify.com/v1/tracks/5eCgNATwXgRc4mZx9NymGJ,https://api.spotify.com/v1/audio-analysis/5eCgNATwXgRc4mZx9NymGJ,228750,4
0.566,0.851,2,-3.799,1,0.0389,0.0736,1.07e-06,0.198,0.511,126.046,audio_features,3sz8Gn0fOmXmyXOaPSWBJ9,spotify:track:3sz8Gn0fOmXmyXOaPSWBJ9,https://api.spotify.com/v1/tracks/3sz8Gn0fOmXmyXOaPSWBJ9,https://api.spotify.com/v1/audio-analysis/3sz8Gn0fOmXmyXOaPSWBJ9,232533,4
0.764,0.809,1,-3.377,0,0.278,0.344,0.0,0.31,0.852,120.08,audio_features,6YXrqPBoNwHZBSshTe7HDf,spotify:track:6YXrqPBoNwHZBSshTe7HDf,https://api.spotify.com/v1/tracks/6YXrqPBoNwHZBSshTe7HDf,https://api.spotify.com/v1/audio-analysis/6YXrqPBoNwHZBSshTe7HDf,229340,4
0.78,0.823,5,-7.382,0,0.0664,0.0579,2.15e-06,0.321,0.918,95.28,audio_features,58yZikyVFfd3V3IJG9nwUe,spotify:track:58yZikyVFfd3V3IJG9nwUe,https://api.spotify.com/v1/tracks/58yZikyVFfd3V3IJG9nwUe,https://api.spotify.com/v1/audio-analysis/58yZikyVFfd3V3IJG9nwUe,237787,4
0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,audio_features,7FJP35tUJ2121EJsFpU1Gh,spotify:track:7FJP35tUJ2121EJsFpU1Gh,https://api.spotify.com/v1/tracks/7FJP35tUJ2121EJsFpU1Gh,https://api.spotify.com/v1/audio-analysis/7FJP35tUJ2121EJsFpU1Gh,218293,4
0.693,0.911,7,-4.769,0,0.0706,0.0228,0.0,0.233,0.804,134.055,audio_features,3G9gUGRgM4lB2ebVPUcMKI,spotify:track:3G9gUGRgM4lB2ebVPUcMKI,https://api.spotify.com/v1/tracks/3G9gUGRgM4lB2ebVPUcMKI,https://api.spotify.com/v1/audio-analysis/3G9gUGRgM4lB2ebVPUcMKI,222928,4
0.724,0.611,3,-5.704,0,0.163,0.0498,0.000228,0.179,0.562,150.04,audio_features,1iblVyphI37XOHbE6ts9HI,spotify:track:1iblVyphI37XOHbE6ts9HI,https://api.spotify.com/v1/tracks/1iblVyphI37XOHbE6ts9HI,https://api.spotify.com/v1/audio-analysis/1iblVyphI37XOHbE6ts9HI,227480,4
0.48,0.681,5,-6.619,0,0.096,0.174,0.0,0.0783,0.198,88.772,audio_features,2LcB304HDrCx8WVDEQn7CK,spotify:track:2LcB304HDrCx8WVDEQn7CK,https://api.spotify.com/v1/tracks/2LcB304HDrCx8WVDEQn7CK,https://api.spotify.com/v1/audio-analysis/2LcB304HDrCx8WVDEQn7CK,220679,4
0.712,0.77,0,-5.443,1,0.0745,0.0572,0.0,0.288,0.751,130.034,audio_features,13uW9hmN28qYQqoPykMB5d,spotify:track:13uW9hmN28qYQqoPykMB5d,https://api.spotify.com/v1/tracks/13uW9hmN28qYQqoPykMB5d,https://api.spotify.com/v1/audio-analysis/13uW9hmN28qYQqoPykMB5d,235344,4
0.548,0.895,0,-2.794,1,0.0392,0.00622,0.0184,0.108,0.616,127.829,audio_features,1PBk2knn4anq0vaS5KGDG2,spotify:track:1PBk2knn4anq0vaS5KGDG2,https://api.spotify.com/v1/tracks/1PBk2knn4anq0vaS5KGDG2,https://api.spotify.com/v1/audio-analysis/1PBk2knn4anq0vaS5KGDG2,221066,4
0.623,0.89,9,-4.783,1,0.0394,0.0426,0.0,0.153,0.824,117.0,audio_features,5Lf9rCqReE9Ri4tZvLRLuy,spotify:track:5Lf9rCqReE9Ri4tZvLRLuy,https://api.spotify.com/v1/tracks/5Lf9rCqReE9Ri4tZvLRLuy,https://api.spotify.com/v1/audio-analysis/5Lf9rCqReE9Ri4tZvLRLuy,175480,4
0.746,0.754,1,-6.681,1,0.067,0.0152,0.0,0.0486,0.764,149.882,audio_features,1WP1r7fuvRqZRnUaTi2I1Q,spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,https://api.spotify.com/v1/tracks/1WP1r7fuvRqZRnUaTi2I1Q,https://api.spotify.com/v1/audio-analysis/1WP1r7fuvRqZRnUaTi2I1Q,206880,4
0.783,0.684,7,-7.333,1,0.0374,0.0339,0.0,0.325,0.655,125.032,audio_features,4gkhKSaM5juGqRS0BDkQtw,spotify:track:4gkhKSaM5juGqRS0BDkQtw,https://api.spotify.com/v1/tracks/4gkhKSaM5juGqRS0BDkQtw,https://api.spotify.com/v1/audio-analysis/4gkhKSaM5juGqRS0BDkQtw,204621,4
0.795,0.748,0,-4.402,0,0.0474,0.109,0.0,0.0853,0.777,110.016,audio_features,3o58EeSTVOjBZ8J310PZ7I,spotify:track:3o58EeSTVOjBZ8J310PZ7I,https://api.spotify.com/v1/tracks/3o58EeSTVOjBZ8J310PZ7I,https://api.spotify.com/v1/audio-analysis/3o58EeSTVOjBZ8J310PZ7I,232510,4
0.617,0.759,0,-6.785,0,0.0677,0.0026,0.0,0.419,0.324,122.925,audio_features,52izjvF7wwveRG1rDJsGWe,spotify:track:52izjvF7wwveRG1rDJsGWe,https://api.spotify.com/v1/tracks/52izjvF7wwveRG1rDJsGWe,https://api.spotify.com/v1/audio-analysis/52izjvF7wwveRG1rDJsGWe,218773,4
0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,audio_features,3jfr0TF6DQcOLat8gGn7E2,spotify:track:3jfr0TF6DQcOLat8gGn7E2,https://api.spotify.com/v1/tracks/3jfr0TF6DQcOLat8gGn7E2,https://api.spotify.com/v1/audio-analysis/3jfr0TF6DQcOLat8gGn7E2,272394,4
0.666,0.842,6,-4.836,0,0.0762,0.00706,4.14e-06,0.0828,0.825,116.997,audio_features,1a98btolCjbyO2xe8thSXn,spotify:track:1a98btolCjbyO2xe8thSXn,https://api.spotify.com/v1/tracks/1a98btolCjbyO2xe8thSXn,https://api.spotify.com/v1/audio-analysis/1a98btolCjbyO2xe8thSXn,204114,4
0.681,0.907,6,-3.923,0,0.119,0.0328,0.0,0.209,0.711,127.983,audio_features,6larfU1TDrSY6h7Hil855S,spotify:track:6larfU1TDrSY6h7Hil855S,https://api.spotify.com/v1/tracks/6larfU1TDrSY6h7Hil855S,https://api.spotify.com/v1/audio-analysis/6larfU1TDrSY6h7Hil855S,227237,4
0.567,0.88,5,-3.686,1,0.0517,0.00826,0.0,0.113,0.334,132.141,audio_features,5oOesFCZi2pUiAdSmsmTlW,spotify:track:5oOesFCZi2pUiAdSmsmTlW,https://api.spotify.com/v1/tracks/5oOesFCZi2pUiAdSmsmTlW,https://api.spotify.com/v1/audio-analysis/5oOesFCZi2pUiAdSmsmTlW,231440,4
0.635,0.833,2,-3.387,0,0.0332,0.04,0.214,0.132,0.295,135.029,audio_features,2u5B53qh8UGDnPcdJATcDl,spotify:track:2u5B53qh8UGDnPcdJATcDl,https://api.spotify.com/v1/tracks/2u5B53qh8UGDnPcdJATcDl,https://api.spotify.com/v1/audio-analysis/2u5B53qh8UGDnPcdJATcDl,206067,4
0.843,0.784,6,-6.246,0,0.0506,0.0557,0.0,0.0755,0.799,119.933,audio_features,5gOiQnr9vyVd7axBKWH0gy,spotify:track:5gOiQnr9vyVd7axBKWH0gy,https://api.spotify.com/v1/tracks/5gOiQnr9vyVd7axBKWH0gy,https://api.spotify.com/v1/audio-analysis/5gOiQnr9vyVd7axBKWH0gy,223426,4
0.692,0.766,9,-4.559,0,0.103,0.124,0.0,0.141,0.738,113.971,audio_features,2vPcuc4MgKP2PPdj4OQ0SV,spotify:track:2vPcuc4MgKP2PPdj4OQ0SV,https://api.spotify.com/v1/tracks/2vPcuc4MgKP2PPdj4OQ0SV,https://api.spotify.com/v1/audio-analysis/2vPcuc4MgKP2PPdj4OQ0SV,223853,4
0.574,0.809,0,-5.787,0,0.0565,0.149,6.99e-06,0.129,0.471,122.005,audio_features,3NBDgwEAGMj0aKRsU8zoO9,spotify:track:3NBDgwEAGMj0aKRsU8zoO9,https://api.spotify.com/v1/tracks/3NBDgwEAGMj0aKRsU8zoO9,https://api.spotify.com/v1/audio-analysis/3NBDgwEAGMj0aKRsU8zoO9,207833,4
0.75,0.736,5,-5.669,1,0.121,0.187,6.39e-06,0.102,0.393,90.978,audio_features,5ctnxWGOG8cqPMWQE8OnFZ,spotify:track:5ctnxWGOG8cqPMWQE8OnFZ,https://api.spotify.com/v1/tracks/5ctnxWGOG8cqPMWQE8OnFZ,https://api.spotify.com/v1/audio-analysis/5ctnxWGOG8cqPMWQE8OnFZ,189373,4
0.782,0.84,11,-4.983,0,0.0475,0.0513,0.000198,0.253,0.502,118.037,audio_features,499WZqSWW1kqS0as389Um1,spotify:track:499WZqSWW1kqS0as389Um1,https://api.spotify.com/v1/tracks/499WZqSWW1kqS0as389Um1,https://api.spotify.com/v1/audio-analysis/499WZqSWW1kqS0as389Um1,223561,4
0.358,0.642,3,-5.895,0,0.0378,0.155,0.0641,0.221,0.244,132.379,audio_features,1s4bArqPAaQgy0yJK9lXhB,spotify:track:1s4bArqPAaQgy0yJK9lXhB,https://api.spotify.com/v1/tracks/1s4bArqPAaQgy0yJK9lXhB,https://api.spotify.com/v1/audio-analysis/1s4bArqPAaQgy0yJK9lXhB,236828,4
0.514,0.586,9,-7.418,0,0.106,0.00989,0.0,0.0756,0.601,127.644,audio_features,6I0K74BDfFVeGFKWsbnpkK,spotify:track:6I0K74BDfFVeGFKWsbnpkK,https://api.spotify.com/v1/tracks/6I0K74BDfFVeGFKWsbnpkK,https://api.spotify.com/v1/audio-analysis/6I0K74BDfFVeGFKWsbnpkK,189470,4
0.859,0.533,6,-8.59,0,0.156,0.0293,0.0,0.138,0.514,96.453,audio_features,5MLQWQRbUmx388EMW04YQY,spotify:track:5MLQWQRbUmx388EMW04YQY,https://api.spotify.com/v1/tracks/5MLQWQRbUmx388EMW04YQY,https://api.spotify.com/v1/audio-analysis/5MLQWQRbUmx388EMW04YQY,253547,4
0.672,0.748,11,-5.922,0,0.0589,0.305,0.0,0.0811,0.964,163.984,audio_features,1FSWSs9CL01RCYxXtm08Rf,spotify:track:1FSWSs9CL01RCYxXtm08Rf,https://api.spotify.com/v1/tracks/1FSWSs9CL01RCYxXtm08Rf,https://api.spotify.com/v1/audio-analysis/1FSWSs9CL01RCYxXtm08Rf,202227,4
0.868,0.679,6,-6.941,1,0.0397,0.0799,1.22e-06,0.0504,0.75,97.012,audio_features,3mg29Lwvo673TkDhE3kB9W,spotify:track:3mg29Lwvo673TkDhE3kB9W,https://api.spotify.com/v1/tracks/3mg29Lwvo673TkDhE3kB9W,https://api.spotify.com/v1/audio-analysis/3mg29Lwvo673TkDhE3kB9W,210983,4
0.67,0.724,6,-4.912,0,0.0394,0.0274,0.0,0.113,0.386,114.99,audio_features,5Dv7oe5icNjyY6bjdIm1YA,spotify:track:5Dv7oe5icNjyY6bjdIm1YA,https://api.spotify.com/v1/tracks/5Dv7oe5icNjyY6bjdIm1YA,https://api.spotify.com/v1/audio-analysis/5Dv7oe5icNjyY6bjdIm1YA,211854,4
0.766,0.74,5,-4.706,0,0.092,0.0565,1.49e-05,0.287,0.744,115.071,audio_features,0j2O6RH0weEh6i3YFBqfuo,spotify:track:0j2O6RH0weEh6i3YFBqfuo,https://api.spotify.com/v1/tracks/0j2O6RH0weEh6i3YFBqfuo,https://api.spotify.com/v1/audio-analysis/0j2O6RH0weEh6i3YFBqfuo,183993,4
0.428,0.559,1,-6.374,0,0.067,0.395,3.56e-05,0.136,0.607,86.459,audio_features,6RB9YvNyP0RZfCUcMtZELH,spotify:track:6RB9YvNyP0RZfCUcMtZELH,https://api.spotify.com/v1/tracks/6RB9YvNyP0RZfCUcMtZELH,https://api.spotify.com/v1/audio-analysis/6RB9YvNyP0RZfCUcMtZELH,162467,4
0.662,0.81,11,-4.442,0,0.0441,0.00127,0.00653,0.0886,0.224,128.007,audio_features,6eE5LWw0DpIbTOdKwDUoE8,spotify:track:6eE5LWw0DpIbTOdKwDUoE8,https://api.spotify.com/v1/tracks/6eE5LWw0DpIbTOdKwDUoE8,https://api.spotify.com/v1/audio-analysis/6eE5LWw0DpIbTOdKwDUoE8,216967,4
0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,audio_features,3NFuE3uDOr6QUw9UZ9HzKo,spotify:track:3NFuE3uDOr6QUw9UZ9HzKo,https://api.spotify.com/v1/tracks/3NFuE3uDOr6QUw9UZ9HzKo,https://api.spotify.com/v1/audio-analysis/3NFuE3uDOr6QUw9UZ9HzKo,219043,4
0.665,0.719,6,-4.321,1,0.0782,0.0107,1.57e-05,0.117,0.542,142.085,audio_features,4rSAihN7z8hsy0jImQsGbJ,spotify:track:4rSAihN7z8hsy0jImQsGbJ,https://api.spotify.com/v1/tracks/4rSAihN7z8hsy0jImQsGbJ,https://api.spotify.com/v1/audio-analysis/4rSAihN7z8hsy0jImQsGbJ,219867,3
0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,audio_features,6WLS56xiRrXjSm9RSdL3zD,spotify:track:6WLS56xiRrXjSm9RSdL3zD,https://api.spotify.com/v1/tracks/6WLS56xiRrXjSm9RSdL3zD,https://api.spotify.com/v1/audio-analysis/6WLS56xiRrXjSm9RSdL3zD,213428,4
